Predicted Label
0.21871638298034668
0.2593848407268524
0.21703451871871948
0.18737053871154785
0.20694774389266968
0.17461591958999634
0.16222181916236877
0.21536284685134888
0.22668516635894775
0.37317946553230286
0.21005405485630035
0.140871062874794
0.20069284737110138
0.2932605445384979
0.18279963731765747
0.24440325796604156
0.19702796638011932
0.23576633632183075
0.2735745906829834
0.19746682047843933
0.2774529755115509
0.22145728766918182
0.22484524548053741
0.22327284514904022
0.011320846155285835
0.21107600629329681
0.22238430380821228
0.19050496816635132
0.20147453248500824
0.2022199183702469
0.2260008603334427
0.1998579055070877
0.14748135209083557
0.2226281464099884
0.2031700313091278
0.21816088259220123
